conversation_id,scenario,layer,entropy_mean,entropy_std,baseline
T0/test/8,T0,11,3.1494267,0.0,attention_entropy
T0/test/8,T0,12,3.0958898,0.0,attention_entropy
T0/test/8,T0,13,3.0348992,0.0,attention_entropy
T0/test/8,T0,14,3.1438947,0.0,attention_entropy
T0/test/8,T0,15,3.0392847,0.0,attention_entropy
T0/test/8,T0,16,3.1285372,0.0,attention_entropy
T0/test/8,T0,17,2.9352632,0.0,attention_entropy
T0/test/8,T0,18,3.0098805,0.0,attention_entropy
T0/test/8,T0,19,3.0644643,0.0,attention_entropy
T0/test/8,T0,20,2.8103452,0.0,attention_entropy
T0/test/8,T0,21,2.9079423,0.0,attention_entropy
T0/test/8,T0,22,2.9028401,0.0,attention_entropy
T0/test/8,T0,23,3.03503,0.0,attention_entropy
T0/test/8,T0,24,2.933445,0.0,attention_entropy
T0/test/8,T0,25,3.126159,0.0,attention_entropy
T0/test/8,T0,26,2.9656796,0.0,attention_entropy
T0/test/8,T0,27,3.2005615,0.0,attention_entropy
T0/test/8,T0,28,3.1549754,0.0,attention_entropy
T0/test/8,T0,29,3.0168664,0.0,attention_entropy
T0/test/8,T0,30,3.3309875,0.0,attention_entropy
T0/test/8,T0,31,3.1229973,0.0,attention_entropy
T0/test/9,T0,0,1.0014697,0.0,attention_entropy
T0/test/9,T0,1,1.2805912,0.0,attention_entropy
T0/test/9,T0,2,2.5818174,0.0,attention_entropy
T0/test/9,T0,3,2.7233496,0.0,attention_entropy
T0/test/9,T0,4,2.7701857,0.0,attention_entropy
T0/test/9,T0,5,2.7737427,0.0,attention_entropy
T0/test/9,T0,6,2.9658513,0.0,attention_entropy
T0/test/9,T0,7,2.9545927,0.0,attention_entropy
T0/test/9,T0,8,2.8789053,0.0,attention_entropy
T0/test/9,T0,9,2.8385367,0.0,attention_entropy
T0/test/9,T0,10,2.773004,0.0,attention_entropy
T0/test/9,T0,11,2.8036237,0.0,attention_entropy
T0/test/9,T0,12,2.8719711,0.0,attention_entropy
T0/test/9,T0,13,2.8388557,0.0,attention_entropy
T0/test/9,T0,14,2.8913312,0.0,attention_entropy
T0/test/9,T0,15,2.806785,0.0,attention_entropy
T0/test/9,T0,16,2.9096255,0.0,attention_entropy
T0/test/9,T0,17,2.722083,0.0,attention_entropy
T0/test/9,T0,18,2.7703352,0.0,attention_entropy
T0/test/9,T0,19,2.8544607,0.0,attention_entropy
T0/test/9,T0,20,2.6252232,0.0,attention_entropy
T0/test/9,T0,21,2.7032685,0.0,attention_entropy
T0/test/9,T0,22,2.7223635,0.0,attention_entropy
T0/test/9,T0,23,2.809028,0.0,attention_entropy
T0/test/9,T0,24,2.734402,0.0,attention_entropy
T0/test/9,T0,25,2.910269,0.0,attention_entropy
T0/test/9,T0,26,2.799977,0.0,attention_entropy
T0/test/9,T0,27,2.9540987,0.0,attention_entropy
T0/test/9,T0,28,2.9530003,0.0,attention_entropy
T0/test/9,T0,29,2.832903,0.0,attention_entropy
T0/test/9,T0,30,3.0065217,0.0,attention_entropy
T0/test/9,T0,31,2.792058,0.0,attention_entropy
T0/test/10,T0,0,1.0083221,0.0,attention_entropy
T0/test/10,T0,1,1.2693264,0.0,attention_entropy
T0/test/10,T0,2,2.714252,0.0,attention_entropy
T0/test/10,T0,3,2.8850565,0.0,attention_entropy
T0/test/10,T0,4,2.942888,0.0,attention_entropy
T0/test/10,T0,5,2.9737222,0.0,attention_entropy
T0/test/10,T0,6,3.2117913,0.0,attention_entropy
T0/test/10,T0,7,3.180646,0.0,attention_entropy
T0/test/10,T0,8,3.1135693,0.0,attention_entropy
T0/test/10,T0,9,3.0633922,0.0,attention_entropy
T0/test/10,T0,10,3.1556861,0.0,attention_entropy
T0/test/10,T0,11,3.1917956,0.0,attention_entropy
