conversation_id,scenario,layer,cka,baseline
T3/test/0,T3,6,0.30726,cka
T3/test/0,T3,7,0.36237448,cka
T3/test/0,T3,8,0.32010198,cka
T3/test/0,T3,9,0.25404474,cka
T3/test/0,T3,10,0.23450607,cka
T3/test/0,T3,11,0.19670576,cka
T3/test/0,T3,12,0.2244188,cka
T3/test/0,T3,13,0.19509257,cka
T3/test/0,T3,14,0.16129021,cka
T3/test/0,T3,15,0.14749697,cka
T3/test/0,T3,16,0.11381632,cka
T3/test/0,T3,17,0.10395021,cka
T3/test/0,T3,18,0.10318343,cka
T3/test/0,T3,19,0.09386421,cka
T3/test/0,T3,20,0.07531845,cka
T3/test/0,T3,21,0.07154191,cka
T3/test/0,T3,22,0.06527491,cka
T3/test/0,T3,23,0.058005784,cka
T3/test/0,T3,24,0.05400815,cka
T3/test/0,T3,25,0.051411156,cka
T3/test/0,T3,26,0.04892447,cka
T3/test/0,T3,27,0.05121075,cka
T3/test/0,T3,28,0.05560936,cka
T3/test/0,T3,29,0.05499033,cka
T3/test/0,T3,30,0.06520736,cka
T3/test/0,T3,31,0.064482376,cka
T3/test/1,T3,0,0.74129254,cka
T3/test/1,T3,1,0.82918245,cka
T3/test/1,T3,2,0.74972606,cka
T3/test/1,T3,3,0.6991191,cka
T3/test/1,T3,4,0.50126344,cka
T3/test/1,T3,5,0.37566268,cka
T3/test/1,T3,6,0.29145515,cka
T3/test/1,T3,7,0.28187373,cka
T3/test/1,T3,8,0.23849645,cka
T3/test/1,T3,9,0.17655292,cka
T3/test/1,T3,10,0.13613296,cka
T3/test/1,T3,11,0.14310905,cka
T3/test/1,T3,12,0.15494038,cka
T3/test/1,T3,13,0.16894488,cka
T3/test/1,T3,14,0.15225782,cka
T3/test/1,T3,15,0.13777743,cka
T3/test/1,T3,16,0.12786214,cka
T3/test/1,T3,17,0.11779586,cka
T3/test/1,T3,18,0.11702354,cka
T3/test/1,T3,19,0.10912924,cka
T3/test/1,T3,20,0.10907588,cka
T3/test/1,T3,21,0.10321769,cka
T3/test/1,T3,22,0.10068476,cka
T3/test/1,T3,23,0.09572175,cka
T3/test/1,T3,24,0.09032094,cka
T3/test/1,T3,25,0.07583768,cka
T3/test/1,T3,26,0.07387108,cka
T3/test/1,T3,27,0.07974368,cka
T3/test/1,T3,28,0.08716907,cka
T3/test/1,T3,29,0.0827021,cka
T3/test/1,T3,30,0.08264074,cka
T3/test/1,T3,31,0.11338258,cka
T3/test/2,T3,0,0.74129254,cka
T3/test/2,T3,1,0.82918245,cka
T3/test/2,T3,2,0.74972606,cka
T3/test/2,T3,3,0.6991191,cka
T3/test/2,T3,4,0.50126344,cka
T3/test/2,T3,5,0.37566268,cka
T3/test/2,T3,6,0.29145515,cka
T3/test/2,T3,7,0.28187373,cka
T3/test/2,T3,8,0.23849645,cka
T3/test/2,T3,9,0.17655292,cka
T3/test/2,T3,10,0.13613296,cka
T3/test/2,T3,11,0.14310905,cka
T3/test/2,T3,12,0.15494038,cka
T3/test/2,T3,13,0.16894488,cka
T3/test/2,T3,14,0.15225782,cka
T3/test/2,T3,15,0.13777743,cka
T3/test/2,T3,16,0.12786214,cka
T3/test/2,T3,17,0.11779586,cka
T3/test/2,T3,18,0.11702354,cka
T3/test/2,T3,19,0.10912924,cka
T3/test/2,T3,20,0.10907588,cka
T3/test/2,T3,21,0.10321769,cka
T3/test/2,T3,22,0.10068476,cka
T3/test/2,T3,23,0.09572175,cka
T3/test/2,T3,24,0.09032094,cka
T3/test/2,T3,25,0.07583768,cka
T3/test/2,T3,26,0.07387108,cka
T3/test/2,T3,27,0.07974368,cka
T3/test/2,T3,28,0.08716907,cka
T3/test/2,T3,29,0.0827021,cka
T3/test/2,T3,30,0.08264074,cka
T3/test/2,T3,31,0.11338258,cka
T3/test/3,T3,0,0.8136538,cka
T3/test/3,T3,1,0.86994976,cka
T3/test/3,T3,2,0.7830442,cka
T3/test/3,T3,3,0.7106481,cka
T3/test/3,T3,4,0.60637957,cka
T3/test/3,T3,5,0.47506133,cka
T3/test/3,T3,6,0.37971705,cka
T3/test/3,T3,7,0.31382608,cka
T3/test/3,T3,8,0.28443134,cka
T3/test/3,T3,9,0.23334475,cka
T3/test/3,T3,10,0.2212732,cka
T3/test/3,T3,11,0.19690208,cka
T3/test/3,T3,12,0.2083309,cka
T3/test/3,T3,13,0.21171162,cka
T3/test/3,T3,14,0.21973974,cka
T3/test/3,T3,15,0.23064697,cka
T3/test/3,T3,16,0.18689552,cka
T3/test/3,T3,17,0.17908666,cka
T3/test/3,T3,18,0.15980475,cka
T3/test/3,T3,19,0.14854945,cka
T3/test/3,T3,20,0.14294545,cka
T3/test/3,T3,21,0.14372401,cka
T3/test/3,T3,22,0.129072,cka
T3/test/3,T3,23,0.11576839,cka
T3/test/3,T3,24,0.09976358,cka
T3/test/3,T3,25,0.091925636,cka
T3/test/3,T3,26,0.09797463,cka
T3/test/3,T3,27,0.10318228,cka
T3/test/3,T3,28,0.113396905,cka
T3/test/3,T3,29,0.116561554,cka
T3/test/3,T3,30,0.13379316,cka
T3/test/3,T3,31,0.16517815,cka
T3/test/4,T3,0,0.6974821,cka
T3/test/4,T3,1,0.7735421,cka
T3/test/4,T3,2,0.6236402,cka
T3/test/4,T3,3,0.5907407,cka
T3/test/4,T3,4,0.4271317,cka
T3/test/4,T3,5,0.29315212,cka
T3/test/4,T3,6,0.21986367,cka
T3/test/4,T3,7,0.18892455,cka
T3/test/4,T3,8,0.17927878,cka
T3/test/4,T3,9,0.14164458,cka
T3/test/4,T3,10,0.1076171,cka
T3/test/4,T3,11,0.1008155,cka
T3/test/4,T3,12,0.12285743,cka
T3/test/4,T3,13,0.12823522,cka
T3/test/4,T3,14,0.09642235,cka
T3/test/4,T3,15,0.093346275,cka
T3/test/4,T3,16,0.069350824,cka
T3/test/4,T3,17,0.056082405,cka
T3/test/4,T3,18,0.0634743,cka
T3/test/4,T3,19,0.05062256,cka
T3/test/4,T3,20,0.051239002,cka
T3/test/4,T3,21,0.049441904,cka
T3/test/4,T3,22,0.04475716,cka
T3/test/4,T3,23,0.039786734,cka
T3/test/4,T3,24,0.034416243,cka
T3/test/4,T3,25,0.03415411,cka
T3/test/4,T3,26,0.033775363,cka
T3/test/4,T3,27,0.03297853,cka
T3/test/4,T3,28,0.039167494,cka
T3/test/4,T3,29,0.040447466,cka
T3/test/4,T3,30,0.03755749,cka
T3/test/4,T3,31,0.0065298253,cka
T3/test/5,T3,0,0.7362777,cka
T3/test/5,T3,1,0.8694636,cka
T3/test/5,T3,2,0.7873184,cka
T3/test/5,T3,3,0.7270931,cka
T3/test/5,T3,4,0.57986754,cka
T3/test/5,T3,5,0.41947728,cka
T3/test/5,T3,6,0.30726,cka
T3/test/5,T3,7,0.36237448,cka
T3/test/5,T3,8,0.32010198,cka
T3/test/5,T3,9,0.25404474,cka
T3/test/5,T3,10,0.23450607,cka
T3/test/5,T3,11,0.19670576,cka
T3/test/5,T3,12,0.2244188,cka
T3/test/5,T3,13,0.19509257,cka
T3/test/5,T3,14,0.16129021,cka
T3/test/5,T3,15,0.14749697,cka
T3/test/5,T3,16,0.11381632,cka
T3/test/5,T3,17,0.10395021,cka
T3/test/5,T3,18,0.10318343,cka
T3/test/5,T3,19,0.09386421,cka
T3/test/5,T3,20,0.07531845,cka
T3/test/5,T3,21,0.07154191,cka
T3/test/5,T3,22,0.06527491,cka
T3/test/5,T3,23,0.058005784,cka
T3/test/5,T3,24,0.05400815,cka
T3/test/5,T3,25,0.051411156,cka
T3/test/5,T3,26,0.04892447,cka
T3/test/5,T3,27,0.05121075,cka
T3/test/5,T3,28,0.05560936,cka
T3/test/5,T3,29,0.05499033,cka
T3/test/5,T3,30,0.06520736,cka
T3/test/5,T3,31,0.064482376,cka
T3/test/6,T3,0,0.7362777,cka
T3/test/6,T3,1,0.8694636,cka
T3/test/6,T3,2,0.7873184,cka
T3/test/6,T3,3,0.7270931,cka
T3/test/6,T3,4,0.57986754,cka
T3/test/6,T3,5,0.41947728,cka
T3/test/6,T3,6,0.30726,cka
T3/test/6,T3,7,0.36237448,cka
T3/test/6,T3,8,0.32010198,cka
T3/test/6,T3,9,0.25404474,cka
T3/test/6,T3,10,0.23450607,cka
T3/test/6,T3,11,0.19670576,cka
T3/test/6,T3,12,0.2244188,cka
T3/test/6,T3,13,0.19509257,cka
T3/test/6,T3,14,0.16129021,cka
T3/test/6,T3,15,0.14749697,cka
T3/test/6,T3,16,0.11381632,cka
T3/test/6,T3,17,0.10395021,cka
T3/test/6,T3,18,0.10318343,cka
T3/test/6,T3,19,0.09386421,cka
T3/test/6,T3,20,0.07531845,cka
T3/test/6,T3,21,0.07154191,cka
T3/test/6,T3,22,0.06527491,cka
T3/test/6,T3,23,0.058005784,cka
T3/test/6,T3,24,0.05400815,cka
T3/test/6,T3,25,0.051411156,cka
T3/test/6,T3,26,0.04892447,cka
T3/test/6,T3,27,0.05121075,cka
T3/test/6,T3,28,0.05560936,cka
T3/test/6,T3,29,0.05499033,cka
T3/test/6,T3,30,0.06520736,cka
T3/test/6,T3,31,0.064482376,cka
T3/test/7,T3,0,0.74129254,cka
T3/test/7,T3,1,0.82918245,cka
T3/test/7,T3,2,0.74972606,cka
T3/test/7,T3,3,0.6991191,cka
T3/test/7,T3,4,0.50126344,cka
T3/test/7,T3,5,0.37566268,cka
T3/test/7,T3,6,0.29145515,cka
T3/test/7,T3,7,0.28187373,cka
T3/test/7,T3,8,0.23849645,cka
T3/test/7,T3,9,0.17655292,cka
T3/test/7,T3,10,0.13613296,cka
T3/test/7,T3,11,0.14310905,cka
T3/test/7,T3,12,0.15494038,cka
T3/test/7,T3,13,0.16894488,cka
T3/test/7,T3,14,0.15225782,cka
T3/test/7,T3,15,0.13777743,cka
T3/test/7,T3,16,0.12786214,cka
T3/test/7,T3,17,0.11779586,cka
T3/test/7,T3,18,0.11702354,cka
T3/test/7,T3,19,0.10912924,cka
T3/test/7,T3,20,0.10907588,cka
T3/test/7,T3,21,0.10321769,cka
T3/test/7,T3,22,0.10068476,cka
T3/test/7,T3,23,0.09572175,cka
T3/test/7,T3,24,0.09032094,cka
T3/test/7,T3,25,0.07583768,cka
T3/test/7,T3,26,0.07387108,cka
T3/test/7,T3,27,0.07974368,cka
T3/test/7,T3,28,0.08716907,cka
T3/test/7,T3,29,0.0827021,cka
T3/test/7,T3,30,0.08264074,cka
T3/test/7,T3,31,0.11338258,cka
T3/test/8,T3,0,0.5892599,cka
T3/test/8,T3,1,0.7087094,cka
T3/test/8,T3,2,0.61092097,cka
T3/test/8,T3,3,0.5754649,cka
T3/test/8,T3,4,0.44408822,cka
T3/test/8,T3,5,0.33079368,cka
T3/test/8,T3,6,0.2552942,cka
T3/test/8,T3,7,0.23396833,cka
T3/test/8,T3,8,0.20411992,cka
T3/test/8,T3,9,0.121971436,cka
T3/test/8,T3,10,0.094399706,cka
T3/test/8,T3,11,0.09203637,cka
T3/test/8,T3,12,0.0949136,cka
T3/test/8,T3,13,0.10032214,cka
T3/test/8,T3,14,0.075785734,cka
T3/test/8,T3,15,0.06490423,cka
T3/test/8,T3,16,0.05557764,cka
T3/test/8,T3,17,0.042442314,cka
T3/test/8,T3,18,0.050120898,cka
T3/test/8,T3,19,0.0373941,cka
T3/test/8,T3,20,0.034611642,cka
T3/test/8,T3,21,0.04099234,cka
T3/test/8,T3,22,0.037257887,cka
T3/test/8,T3,23,0.03265025,cka
T3/test/8,T3,24,0.023247337,cka
T3/test/8,T3,25,0.028787645,cka
T3/test/8,T3,26,0.031813193,cka
T3/test/8,T3,27,0.032829974,cka
T3/test/8,T3,28,0.033320054,cka
T3/test/8,T3,29,0.032717004,cka
T3/test/8,T3,30,0.03206428,cka
T3/test/8,T3,31,0.04310831,cka
T3/test/9,T3,0,0.08933704,cka
T3/test/9,T3,1,0.00050189963,cka
T3/test/9,T3,2,0.00033241208,cka
T3/test/9,T3,3,0.00077701587,cka
T3/test/9,T3,4,0.00059107604,cka
T3/test/9,T3,5,0.0012214875,cka
T3/test/9,T3,6,0.0016571698,cka
T3/test/9,T3,7,0.0019083573,cka
T3/test/9,T3,8,0.002441365,cka
T3/test/9,T3,9,0.0017594444,cka
T3/test/9,T3,10,0.0011363114,cka
T3/test/9,T3,11,0.00046890863,cka
T3/test/9,T3,12,0.00010268832,cka
T3/test/9,T3,13,0.00011525738,cka
T3/test/9,T3,14,2.7756574e-05,cka
T3/test/9,T3,15,2.1475615e-05,cka
T3/test/9,T3,16,4.1009902e-05,cka
T3/test/9,T3,17,0.00046720332,cka
T3/test/9,T3,18,0.0008030301,cka
T3/test/9,T3,19,0.00049768435,cka
T3/test/9,T3,20,0.00074012746,cka
T3/test/9,T3,21,0.001051096,cka
T3/test/9,T3,22,0.00076912093,cka
T3/test/9,T3,23,0.00073594984,cka
T3/test/9,T3,24,0.0005617236,cka
T3/test/9,T3,25,0.0007703757,cka
T3/test/9,T3,26,0.00060225354,cka
T3/test/9,T3,27,0.00036818735,cka
T3/test/9,T3,28,0.0003522593,cka
T3/test/9,T3,29,0.00013844664,cka
T3/test/9,T3,30,0.01965701,cka
T3/test/9,T3,31,0.07177988,cka
T3/test/10,T3,0,0.6974821,cka
T3/test/10,T3,1,0.7735421,cka
T3/test/10,T3,2,0.6236402,cka
T3/test/10,T3,3,0.5907407,cka
T3/test/10,T3,4,0.4271317,cka
T3/test/10,T3,5,0.29315212,cka
T3/test/10,T3,6,0.21986367,cka
T3/test/10,T3,7,0.18892455,cka
T3/test/10,T3,8,0.17927878,cka
T3/test/10,T3,9,0.14164458,cka
T3/test/10,T3,10,0.1076171,cka
T3/test/10,T3,11,0.1008155,cka
T3/test/10,T3,12,0.12285743,cka
T3/test/10,T3,13,0.12823522,cka
T3/test/10,T3,14,0.09642235,cka
T3/test/10,T3,15,0.093346275,cka
T3/test/10,T3,16,0.069350824,cka
T3/test/10,T3,17,0.056082405,cka
T3/test/10,T3,18,0.0634743,cka
T3/test/10,T3,19,0.05062256,cka
T3/test/10,T3,20,0.051239002,cka
T3/test/10,T3,21,0.049441904,cka
T3/test/10,T3,22,0.04475716,cka
T3/test/10,T3,23,0.039786734,cka
T3/test/10,T3,24,0.034416243,cka
T3/test/10,T3,25,0.03415411,cka
T3/test/10,T3,26,0.033775363,cka
T3/test/10,T3,27,0.03297853,cka
T3/test/10,T3,28,0.039167494,cka
T3/test/10,T3,29,0.040447466,cka
T3/test/10,T3,30,0.03755749,cka
T3/test/10,T3,31,0.0065298253,cka
T3/test/11,T3,0,0.08933704,cka
T3/test/11,T3,1,0.00050189963,cka
T3/test/11,T3,2,0.00033241208,cka
T3/test/11,T3,3,0.00077701587,cka
T3/test/11,T3,4,0.00059107604,cka
T3/test/11,T3,5,0.0012214875,cka
T3/test/11,T3,6,0.0016571698,cka
T3/test/11,T3,7,0.0019083573,cka
T3/test/11,T3,8,0.002441365,cka
T3/test/11,T3,9,0.0017594444,cka
T3/test/11,T3,10,0.0011363114,cka
T3/test/11,T3,11,0.00046890863,cka
T3/test/11,T3,12,0.00010268832,cka
T3/test/11,T3,13,0.00011525738,cka
T3/test/11,T3,14,2.7756574e-05,cka
T3/test/11,T3,15,2.1475615e-05,cka
T3/test/11,T3,16,4.1009902e-05,cka
T3/test/11,T3,17,0.00046720332,cka
T3/test/11,T3,18,0.0008030301,cka
T3/test/11,T3,19,0.00049768435,cka
T3/test/11,T3,20,0.00074012746,cka
T3/test/11,T3,21,0.001051096,cka
T3/test/11,T3,22,0.00076912093,cka
T3/test/11,T3,23,0.00073594984,cka
T3/test/11,T3,24,0.0005617236,cka
T3/test/11,T3,25,0.0007703757,cka
T3/test/11,T3,26,0.00060225354,cka
T3/test/11,T3,27,0.00036818735,cka
T3/test/11,T3,28,0.0003522593,cka
T3/test/11,T3,29,0.00013844664,cka
T3/test/11,T3,30,0.01965701,cka
T3/test/11,T3,31,0.07177988,cka
T3/test/12,T3,0,0.7362777,cka
T3/test/12,T3,1,0.8694636,cka
T3/test/12,T3,2,0.7873184,cka
T3/test/12,T3,3,0.7270931,cka
T3/test/12,T3,4,0.57986754,cka
T3/test/12,T3,5,0.41947728,cka
T3/test/12,T3,6,0.30726,cka
T3/test/12,T3,7,0.36237448,cka
T3/test/12,T3,8,0.32010198,cka
T3/test/12,T3,9,0.25404474,cka
T3/test/12,T3,10,0.23450607,cka
T3/test/12,T3,11,0.19670576,cka
T3/test/12,T3,12,0.2244188,cka
T3/test/12,T3,13,0.19509257,cka
T3/test/12,T3,14,0.16129021,cka
T3/test/12,T3,15,0.14749697,cka
T3/test/12,T3,16,0.11381632,cka
T3/test/12,T3,17,0.10395021,cka
T3/test/12,T3,18,0.10318343,cka
T3/test/12,T3,19,0.09386421,cka
T3/test/12,T3,20,0.07531845,cka
T3/test/12,T3,21,0.07154191,cka
T3/test/12,T3,22,0.06527491,cka
T3/test/12,T3,23,0.058005784,cka
T3/test/12,T3,24,0.05400815,cka
T3/test/12,T3,25,0.051411156,cka
T3/test/12,T3,26,0.04892447,cka
T3/test/12,T3,27,0.05121075,cka
T3/test/12,T3,28,0.05560936,cka
T3/test/12,T3,29,0.05499033,cka
T3/test/12,T3,30,0.06520736,cka
T3/test/12,T3,31,0.064482376,cka
T3/test/13,T3,0,0.5892599,cka
T3/test/13,T3,1,0.7087094,cka
T3/test/13,T3,2,0.61092097,cka
T3/test/13,T3,3,0.5754649,cka
T3/test/13,T3,4,0.44408822,cka
T3/test/13,T3,5,0.33079368,cka
T3/test/13,T3,6,0.2552942,cka
T3/test/13,T3,7,0.23396833,cka
T3/test/13,T3,8,0.20411992,cka
T3/test/13,T3,9,0.121971436,cka
T3/test/13,T3,10,0.094399706,cka
T3/test/13,T3,11,0.09203637,cka
T3/test/13,T3,12,0.0949136,cka
T3/test/13,T3,13,0.10032214,cka
T3/test/13,T3,14,0.075785734,cka
T3/test/13,T3,15,0.06490423,cka
T3/test/13,T3,16,0.05557764,cka
T3/test/13,T3,17,0.042442314,cka
T3/test/13,T3,18,0.050120898,cka
T3/test/13,T3,19,0.0373941,cka
T3/test/13,T3,20,0.034611642,cka
T3/test/13,T3,21,0.04099234,cka
T3/test/13,T3,22,0.037257887,cka
T3/test/13,T3,23,0.03265025,cka
T3/test/13,T3,24,0.023247337,cka
T3/test/13,T3,25,0.028787645,cka
T3/test/13,T3,26,0.031813193,cka
T3/test/13,T3,27,0.032829974,cka
T3/test/13,T3,28,0.033320054,cka
T3/test/13,T3,29,0.032717004,cka
T3/test/13,T3,30,0.03206428,cka
T3/test/13,T3,31,0.04310831,cka
T3/test/14,T3,0,0.7362777,cka
T3/test/14,T3,1,0.8694636,cka
T3/test/14,T3,2,0.7873184,cka
T3/test/14,T3,3,0.7270931,cka
T3/test/14,T3,4,0.57986754,cka
T3/test/14,T3,5,0.41947728,cka
T3/test/14,T3,6,0.30726,cka
T3/test/14,T3,7,0.36237448,cka
T3/test/14,T3,8,0.32010198,cka
T3/test/14,T3,9,0.25404474,cka
T3/test/14,T3,10,0.23450607,cka
T3/test/14,T3,11,0.19670576,cka
T3/test/14,T3,12,0.2244188,cka
T3/test/14,T3,13,0.19509257,cka
T3/test/14,T3,14,0.16129021,cka
T3/test/14,T3,15,0.14749697,cka
T3/test/14,T3,16,0.11381632,cka
T3/test/14,T3,17,0.10395021,cka
T3/test/14,T3,18,0.10318343,cka
T3/test/14,T3,19,0.09386421,cka
T3/test/14,T3,20,0.07531845,cka
T3/test/14,T3,21,0.07154191,cka
T3/test/14,T3,22,0.06527491,cka
T3/test/14,T3,23,0.058005784,cka
T3/test/14,T3,24,0.05400815,cka
T3/test/14,T3,25,0.051411156,cka
T3/test/14,T3,26,0.04892447,cka
T3/test/14,T3,27,0.05121075,cka
T3/test/14,T3,28,0.05560936,cka
T3/test/14,T3,29,0.05499033,cka
T3/test/14,T3,30,0.06520736,cka
T3/test/14,T3,31,0.064482376,cka
T3/test/15,T3,0,0.7362777,cka
T3/test/15,T3,1,0.8694636,cka
T3/test/15,T3,2,0.7873184,cka
T3/test/15,T3,3,0.7270931,cka
T3/test/15,T3,4,0.57986754,cka
T3/test/15,T3,5,0.41947728,cka
T3/test/15,T3,6,0.30726,cka
T3/test/15,T3,7,0.36237448,cka
T3/test/15,T3,8,0.32010198,cka
T3/test/15,T3,9,0.25404474,cka
T3/test/15,T3,10,0.23450607,cka
T3/test/15,T3,11,0.19670576,cka
T3/test/15,T3,12,0.2244188,cka
T3/test/15,T3,13,0.19509257,cka
T3/test/15,T3,14,0.16129021,cka
T3/test/15,T3,15,0.14749697,cka
T3/test/15,T3,16,0.11381632,cka
T3/test/15,T3,17,0.10395021,cka
T3/test/15,T3,18,0.10318343,cka
T3/test/15,T3,19,0.09386421,cka
T3/test/15,T3,20,0.07531845,cka
T3/test/15,T3,21,0.07154191,cka
T3/test/15,T3,22,0.06527491,cka
T3/test/15,T3,23,0.058005784,cka
T3/test/15,T3,24,0.05400815,cka
T3/test/15,T3,25,0.051411156,cka
T3/test/15,T3,26,0.04892447,cka
T3/test/15,T3,27,0.05121075,cka
T3/test/15,T3,28,0.05560936,cka
T3/test/15,T3,29,0.05499033,cka
T3/test/15,T3,30,0.06520736,cka
T3/test/15,T3,31,0.064482376,cka
T3/test/16,T3,0,0.6974821,cka
T3/test/16,T3,1,0.7735421,cka
T3/test/16,T3,2,0.6236402,cka
T3/test/16,T3,3,0.5907407,cka
T3/test/16,T3,4,0.4271317,cka
T3/test/16,T3,5,0.29315212,cka
T3/test/16,T3,6,0.21986367,cka
T3/test/16,T3,7,0.18892455,cka
T3/test/16,T3,8,0.17927878,cka
T3/test/16,T3,9,0.14164458,cka
T3/test/16,T3,10,0.1076171,cka
T3/test/16,T3,11,0.1008155,cka
T3/test/16,T3,12,0.12285743,cka
T3/test/16,T3,13,0.12823522,cka
T3/test/16,T3,14,0.09642235,cka
T3/test/16,T3,15,0.093346275,cka
T3/test/16,T3,16,0.069350824,cka
T3/test/16,T3,17,0.056082405,cka
T3/test/16,T3,18,0.0634743,cka
T3/test/16,T3,19,0.05062256,cka
T3/test/16,T3,20,0.051239002,cka
T3/test/16,T3,21,0.049441904,cka
T3/test/16,T3,22,0.04475716,cka
T3/test/16,T3,23,0.039786734,cka
T3/test/16,T3,24,0.034416243,cka
T3/test/16,T3,25,0.03415411,cka
T3/test/16,T3,26,0.033775363,cka
T3/test/16,T3,27,0.03297853,cka
T3/test/16,T3,28,0.039167494,cka
T3/test/16,T3,29,0.040447466,cka
T3/test/16,T3,30,0.03755749,cka
T3/test/16,T3,31,0.0065298253,cka
T3/test/17,T3,0,0.08933704,cka
T3/test/17,T3,1,0.00050189963,cka
T3/test/17,T3,2,0.00033241208,cka
T3/test/17,T3,3,0.00077701587,cka
T3/test/17,T3,4,0.00059107604,cka
T3/test/17,T3,5,0.0012214875,cka
T3/test/17,T3,6,0.0016571698,cka
T3/test/17,T3,7,0.0019083573,cka
T3/test/17,T3,8,0.002441365,cka
T3/test/17,T3,9,0.0017594444,cka
T3/test/17,T3,10,0.0011363114,cka
T3/test/17,T3,11,0.00046890863,cka
T3/test/17,T3,12,0.00010268832,cka
T3/test/17,T3,13,0.00011525738,cka
T3/test/17,T3,14,2.7756574e-05,cka
T3/test/17,T3,15,2.1475615e-05,cka
T3/test/17,T3,16,4.1009902e-05,cka
T3/test/17,T3,17,0.00046720332,cka
T3/test/17,T3,18,0.0008030301,cka
T3/test/17,T3,19,0.00049768435,cka
T3/test/17,T3,20,0.00074012746,cka
T3/test/17,T3,21,0.001051096,cka
T3/test/17,T3,22,0.00076912093,cka
T3/test/17,T3,23,0.00073594984,cka
T3/test/17,T3,24,0.0005617236,cka
T3/test/17,T3,25,0.0007703757,cka
T3/test/17,T3,26,0.00060225354,cka
T3/test/17,T3,27,0.00036818735,cka
T3/test/17,T3,28,0.0003522593,cka
T3/test/17,T3,29,0.00013844664,cka
T3/test/17,T3,30,0.01965701,cka
T3/test/17,T3,31,0.07177988,cka
T3/test/18,T3,0,0.74129254,cka
T3/test/18,T3,1,0.82918245,cka
T3/test/18,T3,2,0.74972606,cka
T3/test/18,T3,3,0.6991191,cka
T3/test/18,T3,4,0.50126344,cka
T3/test/18,T3,5,0.37566268,cka
T3/test/18,T3,6,0.29145515,cka
T3/test/18,T3,7,0.28187373,cka
T3/test/18,T3,8,0.23849645,cka
T3/test/18,T3,9,0.17655292,cka
T3/test/18,T3,10,0.13613296,cka
T3/test/18,T3,11,0.14310905,cka
T3/test/18,T3,12,0.15494038,cka
T3/test/18,T3,13,0.16894488,cka
T3/test/18,T3,14,0.15225782,cka
T3/test/18,T3,15,0.13777743,cka
T3/test/18,T3,16,0.12786214,cka
T3/test/18,T3,17,0.11779586,cka
T3/test/18,T3,18,0.11702354,cka
T3/test/18,T3,19,0.10912924,cka
T3/test/18,T3,20,0.10907588,cka
T3/test/18,T3,21,0.10321769,cka
T3/test/18,T3,22,0.10068476,cka
T3/test/18,T3,23,0.09572175,cka
T3/test/18,T3,24,0.09032094,cka
T3/test/18,T3,25,0.07583768,cka
T3/test/18,T3,26,0.07387108,cka
T3/test/18,T3,27,0.07974368,cka
T3/test/18,T3,28,0.08716907,cka
T3/test/18,T3,29,0.0827021,cka
T3/test/18,T3,30,0.08264074,cka
T3/test/18,T3,31,0.11338258,cka
T3/test/19,T3,0,0.8136538,cka
T3/test/19,T3,1,0.86994976,cka
T3/test/19,T3,2,0.7830442,cka
T3/test/19,T3,3,0.7106481,cka
T3/test/19,T3,4,0.60637957,cka
T3/test/19,T3,5,0.47506133,cka
T3/test/19,T3,6,0.37971705,cka
T3/test/19,T3,7,0.31382608,cka
T3/test/19,T3,8,0.28443134,cka
T3/test/19,T3,9,0.23334475,cka
T3/test/19,T3,10,0.2212732,cka
T3/test/19,T3,11,0.19690208,cka
T3/test/19,T3,12,0.2083309,cka
T3/test/19,T3,13,0.21171162,cka
T3/test/19,T3,14,0.21973974,cka
T3/test/19,T3,15,0.23064697,cka
T3/test/19,T3,16,0.18689552,cka
T3/test/19,T3,17,0.17908666,cka
T3/test/19,T3,18,0.15980475,cka
T3/test/19,T3,19,0.14854945,cka
T3/test/19,T3,20,0.14294545,cka
T3/test/19,T3,21,0.14372401,cka
T3/test/19,T3,22,0.129072,cka
T3/test/19,T3,23,0.11576839,cka
T3/test/19,T3,24,0.09976358,cka
T3/test/19,T3,25,0.091925636,cka
T3/test/19,T3,26,0.09797463,cka
T3/test/19,T3,27,0.10318228,cka
T3/test/19,T3,28,0.113396905,cka
T3/test/19,T3,29,0.116561554,cka
T3/test/19,T3,30,0.13379316,cka
T3/test/19,T3,31,0.16517815,cka
T3/test/20,T3,0,0.6974821,cka
T3/test/20,T3,1,0.7735421,cka
T3/test/20,T3,2,0.6236402,cka
T3/test/20,T3,3,0.5907407,cka
T3/test/20,T3,4,0.4271317,cka
T3/test/20,T3,5,0.29315212,cka
T3/test/20,T3,6,0.21986367,cka
T3/test/20,T3,7,0.18892455,cka
T3/test/20,T3,8,0.17927878,cka
T3/test/20,T3,9,0.14164458,cka
T3/test/20,T3,10,0.1076171,cka
T3/test/20,T3,11,0.1008155,cka
T3/test/20,T3,12,0.12285743,cka
T3/test/20,T3,13,0.12823522,cka
T3/test/20,T3,14,0.09642235,cka
T3/test/20,T3,15,0.093346275,cka
T3/test/20,T3,16,0.069350824,cka
T3/test/20,T3,17,0.056082405,cka
T3/test/20,T3,18,0.0634743,cka
T3/test/20,T3,19,0.05062256,cka
T3/test/20,T3,20,0.051239002,cka
T3/test/20,T3,21,0.049441904,cka
T3/test/20,T3,22,0.04475716,cka
T3/test/20,T3,23,0.039786734,cka
T3/test/20,T3,24,0.034416243,cka
T3/test/20,T3,25,0.03415411,cka
T3/test/20,T3,26,0.033775363,cka
