conversation_id,scenario,layer,curvature_min,curvature_nar,curvature_soc,curvature_mor,curvature_pos,curvature_total
T2/test/14,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/15,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/16,T2,8,21.302278518676758,12.604955673217773,21.32330894470215,22.940492630004883,21.297740936279297,45.24616506465993
T2/test/17,T2,8,19.829076766967773,10.970098495483398,19.84310531616211,21.608675003051758,19.853229522705078,42.0519884534362
T2/test/18,T2,8,22.493907928466797,14.011359214782715,22.55931854248047,24.116825103759766,22.499937057495117,47.94877844864977
T2/test/19,T2,8,19.612083435058594,10.523616790771484,19.700647354125977,21.387399673461914,19.59937858581543,41.53374939656733
T2/test/2,T2,8,22.493907928466797,14.011359214782715,22.55931854248047,24.116825103759766,22.499937057495117,47.94877844864977
T2/test/20,T2,8,21.302278518676758,12.604955673217773,21.32330894470215,22.940494537353516,21.297740936279297,45.246166031714665
T2/test/21,T2,8,20.89341163635254,12.117976188659668,20.83177375793457,22.587074279785156,20.8570556640625,44.300513429429905
T2/test/22,T2,8,19.829076766967773,10.970098495483398,19.84310531616211,21.608675003051758,19.853229522705078,42.0519884534362
T2/test/23,T2,8,22.493907928466797,14.011359214782715,22.55931854248047,24.116825103759766,22.499937057495117,47.94877844864977
T2/test/24,T2,8,22.493907928466797,14.011360168457031,22.55931854248047,24.116825103759766,22.499937057495117,47.948778727327856
T2/test/25,T2,8,19.612083435058594,10.523616790771484,19.700647354125977,21.387399673461914,19.59937858581543,41.53374939656733
T2/test/26,T2,8,21.302278518676758,12.60495662689209,21.32330894470215,22.940492630004883,21.297740936279297,45.2461653303404
T2/test/27,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/28,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/29,T2,8,20.89341163635254,12.117976188659668,20.83177375793457,22.587074279785156,20.8570556640625,44.300513429429905
T2/test/3,T2,8,19.612083435058594,10.523616790771484,19.700647354125977,21.387399673461914,19.59937858581543,41.53374939656733
T2/test/4,T2,8,21.302278518676758,12.604955673217773,21.32330894470215,22.940492630004883,21.297740936279297,45.24616506465993
T2/test/5,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/6,T2,8,19.515689849853516,10.520495414733887,19.528236389160156,21.3050537109375,19.53670310974121,41.33380060655123
T2/test/7,T2,8,22.493907928466797,14.011360168457031,22.5593204498291,24.116825103759766,22.499937057495117,47.948779624712266
T2/test/8,T2,8,20.89341163635254,12.117975234985352,20.83177375793457,22.587074279785156,20.8570556640625,44.30051316856155
T2/test/9,T2,8,19.829076766967773,10.970098495483398,19.84310531616211,21.608675003051758,19.853229522705078,42.0519884534362
T3/test/0,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/1,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621112823486328,20.95551872253418,44.450066815407574
T3/test/10,T3,8,20.712358474731445,11.942937850952148,20.80711555480957,22.425878524780273,20.738014221191406,44.017688231610045
T3/test/11,T3,8,18.853134155273438,9.771583557128906,18.83343505859375,20.581546783447266,18.813566207885742,39.78910818621959
T3/test/12,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/13,T3,8,18.70703887939453,9.539521217346191,18.812458038330078,20.533796310424805,18.73259162902832,39.590543393508305
T3/test/14,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/15,T3,8,19.582897186279297,10.649266242980957,19.604284286499023,21.35235595703125,19.60856056213379,41.492691505164956
T3/test/16,T3,8,20.712358474731445,11.942937850952148,20.807113647460938,22.425878524780273,20.738014221191406,44.01768733000836
T3/test/17,T3,8,18.853134155273438,9.77158260345459,18.83343505859375,20.581546783447266,18.813566207885742,39.78910795201208
T3/test/18,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621110916137695,20.95551872253418,44.45006584473755
T3/test/19,T3,8,21.357030868530273,12.649404525756836,21.36928367614746,22.986270904541016,21.370174407958984,45.363305562213924
T3/test/2,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621110916137695,20.95551872253418,44.45006584473755
T3/test/20,T3,8,20.712358474731445,11.942936897277832,20.80711555480957,22.425878524780273,20.738014221191406,44.01768797285787
T3/test/21,T3,8,18.70703887939453,9.539521217346191,18.812458038330078,20.533796310424805,18.73259162902832,39.590543393508305
T3/test/22,T3,8,18.853134155273438,9.771583557128906,18.83343505859375,20.581546783447266,18.813566207885742,39.78910818621959
T3/test/23,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621110916137695,20.95551872253418,44.45006584473755
T3/test/24,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621112823486328,20.95551872253418,44.450066815407574
T3/test/25,T3,8,21.357030868530273,12.649404525756836,21.36928367614746,22.986270904541016,21.370174407958984,45.363305562213924
T3/test/26,T3,8,20.712358474731445,11.942936897277832,20.807113647460938,22.425878524780273,20.738014221191406,44.01768707125618
T3/test/27,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/28,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/29,T3,8,18.70703887939453,9.539521217346191,18.812458038330078,20.533796310424805,18.73259162902832,39.590543393508305
T3/test/3,T3,8,21.357030868530273,12.649404525756836,21.36928367614746,22.986270904541016,21.370174407958984,45.363305562213924
T3/test/4,T3,8,20.712358474731445,11.942937850952148,20.807113647460938,22.425878524780273,20.738014221191406,44.01768733000836
T3/test/5,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/6,T3,8,19.582897186279297,10.649267196655273,19.604284286499023,21.35235595703125,19.60856056213379,41.49269174992932
T3/test/7,T3,8,20.925691604614258,12.178998947143555,20.94629669189453,22.621110916137695,20.95551872253418,44.45006584473755
T3/test/8,T3,8,18.70703887939453,9.539521217346191,18.812458038330078,20.533796310424805,18.73259162902832,39.590543393508305
T3/test/9,T3,8,18.853134155273438,9.77158260345459,18.83343505859375,20.581546783447266,18.813566207885742,39.78910795201208
T4/test/0,T4,8,21.520357131958008,12.79336929321289,21.575828552246094,23.215389251708984,21.536422729492188,45.7720902818214
T4/test/1,T4,8,20.803394317626953,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.18371399971047
T4/test/10,T4,8,21.4762020111084,12.890544891357422,21.520278930664062,23.140396118164062,21.448650360107422,45.673168714764024
T4/test/11,T4,8,18.491962432861328,9.229137420654297,18.621341705322266,20.447622299194336,18.527692794799805,39.18245368839267
T4/test/12,T4,8,21.520357131958008,12.79336929321289,21.575828552246094,23.215389251708984,21.536422729492188,45.7720902818214
T4/test/13,T4,8,22.039382934570312,13.52165699005127,22.10802459716797,23.665613174438477,22.033769607543945,46.93487625979959
T4/test/14,T4,8,21.52035903930664,12.79336929321289,21.575830459594727,23.21538734436035,21.536422729492188,45.77209111026543
T4/test/15,T4,8,21.52035903930664,12.79336929321289,21.575830459594727,23.21538734436035,21.536422729492188,45.77209111026543
T4/test/16,T4,8,21.4762020111084,12.890544891357422,21.520278930664062,23.140396118164062,21.448650360107422,45.673168714764024
T4/test/17,T4,8,18.491960525512695,9.229137420654297,18.621341705322266,20.447622299194336,18.527692794799805,39.18245278822909
T4/test/18,T4,8,20.803394317626953,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.18371399971047
T4/test/19,T4,8,22.883256912231445,14.484565734863281,22.948808670043945,24.468889236450195,22.90114974975586,48.818880682984314
T4/test/2,T4,8,20.80339241027832,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.183713101657304
T4/test/20,T4,8,21.4762020111084,12.890544891357422,21.520278930664062,23.140396118164062,21.448650360107422,45.673168714764024
T4/test/21,T4,8,22.039382934570312,13.521657943725586,22.10802459716797,23.665613174438477,22.033769607543945,46.934876534547456
T4/test/22,T4,8,18.491962432861328,9.229137420654297,18.621341705322266,20.447622299194336,18.527692794799805,39.18245368839267
T4/test/23,T4,8,20.80339241027832,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.183713101657304
T4/test/24,T4,8,20.803394317626953,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.18371399971047
T4/test/25,T4,8,22.883258819580078,14.484564781188965,22.948808670043945,24.468889236450195,22.90114974975586,48.818881294075595
T4/test/26,T4,8,21.4762020111084,12.890544891357422,21.520278930664062,23.140396118164062,21.448650360107422,45.673168714764024
T4/test/27,T4,8,21.520357131958008,12.79336929321289,21.575828552246094,23.215389251708984,21.536422729492188,45.7720902818214
T4/test/28,T4,8,21.52035903930664,12.79336929321289,21.575828552246094,23.21538734436035,21.536422729492188,45.77209021118854
T4/test/29,T4,8,22.039382934570312,13.521657943725586,22.10802459716797,23.665613174438477,22.033769607543945,46.934876534547456
T4/test/3,T4,8,22.883256912231445,14.484565734863281,22.948808670043945,24.468889236450195,22.90114974975586,48.818880682984314
T4/test/4,T4,8,21.4762020111084,12.890544891357422,21.520278930664062,23.140396118164062,21.448650360107422,45.673168714764024
T4/test/5,T4,8,21.52035903930664,12.79336929321289,21.575828552246094,23.21538734436035,21.536422729492188,45.77209021118854
T4/test/6,T4,8,21.52035903930664,12.79336929321289,21.575830459594727,23.21538734436035,21.536422729492188,45.77209111026543
T4/test/7,T4,8,20.803394317626953,11.963680267333984,20.920618057250977,22.52457618713379,20.766822814941406,44.18371399971047
T4/test/8,T4,8,22.039382934570312,13.521657943725586,22.10802459716797,23.665613174438477,22.033769607543945,46.934876534547456
T4/test/9,T4,8,18.491960525512695,9.229137420654297,18.621341705322266,20.447622299194336,18.527692794799805,39.18245278822909
T5/test/0,T5,8,19.237079620361328,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636430837208
T5/test/1,T5,8,21.44572639465332,12.865811347961426,21.425565719604492,23.01949691772461,21.492090225219727,45.56654835770285
T5/test/10,T5,8,21.80165672302246,13.280077934265137,21.824462890625,23.428794860839844,21.83546257019043,46.40771208062768
T5/test/11,T5,8,22.202505111694336,13.767072677612305,22.216951370239258,23.74497413635254,22.284482955932617,47.29163170035848
T5/test/12,T5,8,19.237079620361328,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636430837208
T5/test/13,T5,8,20.7885684967041,12.045783996582031,20.825029373168945,22.383981704711914,20.81829833984375,44.106592742485084
T5/test/14,T5,8,19.237077713012695,10.13688850402832,19.243179321289062,20.859792709350586,19.272686004638672,40.61636364301154
T5/test/15,T5,8,19.237077713012695,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636340499688
T5/test/16,T5,8,21.80165672302246,13.280077934265137,21.824462890625,23.428794860839844,21.83546257019043,46.40771208062768
T5/test/17,T5,8,22.202505111694336,13.767072677612305,22.216951370239258,23.744976043701172,22.284482955932617,47.291632658032036
T5/test/18,T5,8,21.44572639465332,12.865811347961426,21.425565719604492,23.01949691772461,21.492090225219727,45.56654835770285
T5/test/19,T5,8,21.60619354248047,13.046280860900879,21.64185333251953,23.201173782348633,21.651763916015625,45.961899492041645
T5/test/2,T5,8,21.44572639465332,12.865811347961426,21.425565719604492,23.01949691772461,21.492090225219727,45.56654835770285
T5/test/20,T5,8,21.80165672302246,13.280077934265137,21.824462890625,23.428794860839844,21.83546257019043,46.40771208062768
T5/test/21,T5,8,20.7885684967041,12.045783996582031,20.825031280517578,22.383981704711914,20.81829833984375,44.10659364304417
T5/test/22,T5,8,22.202505111694336,13.767072677612305,22.216951370239258,23.74497413635254,22.284482955932617,47.29163170035848
T5/test/23,T5,8,21.44572639465332,12.865811347961426,21.425565719604492,23.01949691772461,21.492090225219727,45.56654835770285
T5/test/24,T5,8,21.44572639465332,12.865811347961426,21.425565719604492,23.01949691772461,21.492090225219727,45.56654835770285
T5/test/25,T5,8,21.60619354248047,13.046279907226562,21.64185333251953,23.201171875,21.651763916015625,45.96189825852803
T5/test/26,T5,8,21.80165672302246,13.280077934265137,21.824462890625,23.428794860839844,21.83546257019043,46.40771208062768
T5/test/27,T5,8,19.237079620361328,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636430837208
T5/test/28,T5,8,19.237077713012695,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636340499688
T5/test/29,T5,8,20.7885684967041,12.045783996582031,20.825031280517578,22.383981704711914,20.81829833984375,44.10659364304417
T5/test/3,T5,8,21.60619354248047,13.046280860900879,21.64185333251953,23.201173782348633,21.651763916015625,45.961899492041645
T5/test/4,T5,8,21.80165672302246,13.280077934265137,21.824462890625,23.428794860839844,21.83546257019043,46.40771208062768
T5/test/5,T5,8,19.237077713012695,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636340499688
T5/test/6,T5,8,19.237077713012695,10.136887550354004,19.243179321289062,20.859792709350586,19.272686004638672,40.61636340499688
T5/test/7,T5,8,21.44572639465332,12.865811347961426,21.425567626953125,23.01949691772461,21.492090225219727,45.56654925454552
T5/test/8,T5,8,20.7885684967041,12.045783996582031,20.825031280517578,22.383981704711914,20.81829833984375,44.10659364304417
T5/test/9,T5,8,22.202503204345703,13.767072677612305,22.216951370239258,23.744976043701172,22.284482955932617,47.29163176256884
T0/test/0,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/1,T0,9,22.534496307373047,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508498196573
T0/test/10,T0,9,22.727985382080078,14.447881698608398,22.825504302978516,24.27548599243164,22.782129287719727,48.52453901729971
T0/test/11,T0,9,22.449607849121094,14.073469161987305,22.560449600219727,24.0234432220459,22.48082733154297,47.89086274802631
T0/test/12,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/13,T0,9,23.001184463500977,14.721122741699219,23.119808197021484,24.56684684753418,23.025882720947266,49.13260334723016
T0/test/14,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/15,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/16,T0,9,22.727985382080078,14.447881698608398,22.825504302978516,24.27548599243164,22.782129287719727,48.52453901729971
T0/test/17,T0,9,22.449607849121094,14.073469161987305,22.560449600219727,24.0234432220459,22.48082733154297,47.89086274802631
T0/test/18,T0,9,22.53449821472168,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508587656592
T0/test/19,T0,9,22.24980926513672,13.922088623046875,22.37796401977539,23.871776580810547,22.28536605834961,47.498958884506855
T0/test/2,T0,9,22.534496307373047,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508498196573
T0/test/20,T0,9,22.727985382080078,14.447882652282715,22.825504302978516,24.27548599243164,22.782129287719727,48.52453930125035
T0/test/21,T0,9,23.001184463500977,14.721122741699219,23.119808197021484,24.56684684753418,23.025882720947266,49.13260334723016
T0/test/22,T0,9,22.449607849121094,14.073469161987305,22.560449600219727,24.0234432220459,22.48082733154297,47.89086274802631
T0/test/23,T0,9,22.534496307373047,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508498196573
T0/test/24,T0,9,22.534496307373047,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508498196573
T0/test/25,T0,9,22.24980926513672,13.922088623046875,22.37796401977539,23.871776580810547,22.28536605834961,47.498958884506855
T0/test/26,T0,9,22.727985382080078,14.447882652282715,22.825504302978516,24.27548599243164,22.782129287719727,48.52453930125035
T0/test/27,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/28,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/29,T0,9,23.001184463500977,14.721122741699219,23.119808197021484,24.56684684753418,23.025882720947266,49.13260334723016
T0/test/3,T0,9,22.24980926513672,13.922088623046875,22.37796401977539,23.871776580810547,22.28536605834961,47.498958884506855
T0/test/4,T0,9,22.727985382080078,14.447881698608398,22.825504302978516,24.27548599243164,22.782129287719727,48.52453901729971
T0/test/5,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/6,T0,9,23.810365676879883,15.672511100769043,23.902141571044922,25.355981826782227,23.84998321533203,50.947237445463834
T0/test/7,T0,9,22.534496307373047,14.152788162231445,22.617624282836914,24.103954315185547,22.531482696533203,48.04508498196573
T0/test/8,T0,9,23.001184463500977,14.721122741699219,23.119808197021484,24.56684684753418,23.025882720947266,49.13260334723016
T0/test/9,T0,9,22.449607849121094,14.073469161987305,22.560449600219727,24.0234432220459,22.48082733154297,47.89086274802631
T1/test/0,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/1,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/10,T1,9,22.008487701416016,13.33531379699707,22.069564819335938,23.580326080322266,21.859821319580078,46.72422693272651
T1/test/11,T1,9,18.661767959594727,9.37829303741455,18.760046005249023,20.314489364624023,18.49408721923828,39.27929518220318
T1/test/12,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/13,T1,9,22.368947982788086,13.920916557312012,22.52286720275879,23.972599029541016,22.321468353271484,47.690405244269854
T1/test/14,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/15,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/16,T1,9,22.008487701416016,13.33531379699707,22.069564819335938,23.580326080322266,21.859819412231445,46.7242260403779
T1/test/17,T1,9,18.661767959594727,9.37829303741455,18.760046005249023,20.314489364624023,18.49408531188965,39.27929428415573
T1/test/18,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/19,T1,9,18.29477310180664,8.815901756286621,18.466232299804688,20.088886260986328,18.016483306884766,38.49126659292388
T1/test/2,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/20,T1,9,22.008487701416016,13.33531379699707,22.069564819335938,23.580326080322266,21.859821319580078,46.72422693272651
T1/test/21,T1,9,22.368947982788086,13.920915603637695,22.52286720275879,23.972599029541016,22.321468353271484,47.690404965890586
T1/test/22,T1,9,18.661767959594727,9.37829303741455,18.760046005249023,20.314489364624023,18.49408721923828,39.27929518220318
T1/test/23,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/24,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/25,T1,9,18.29477310180664,8.815901756286621,18.466232299804688,20.088886260986328,18.016483306884766,38.49126659292388
T1/test/26,T1,9,22.008487701416016,13.33531379699707,22.069564819335938,23.580326080322266,21.859821319580078,46.72422693272651
T1/test/27,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/28,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/29,T1,9,22.368947982788086,13.920915603637695,22.52286720275879,23.972599029541016,22.321468353271484,47.690404965890586
T1/test/3,T1,9,18.29477310180664,8.815901756286621,18.466232299804688,20.088886260986328,18.016483306884766,38.49126659292388
T1/test/4,T1,9,22.008487701416016,13.33531379699707,22.069564819335938,23.580326080322266,21.859819412231445,46.7242260403779
T1/test/5,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/6,T1,9,17.83188819885254,8.396687507629395,17.92577362060547,19.592182159423828,17.621789932250977,37.4725905151856
T1/test/7,T1,9,20.681665420532227,11.827077865600586,20.8061466217041,22.352922439575195,20.58793067932129,43.86368456816948
T1/test/8,T1,9,22.368947982788086,13.920915603637695,22.52286720275879,23.972599029541016,22.321468353271484,47.690404965890586
T1/test/9,T1,9,18.661767959594727,9.37829303741455,18.760046005249023,20.314489364624023,18.49408531188965,39.27929428415573
T2/test/0,T2,9,19.365184783935547,10.28877067565918,19.548280715942383,21.150535583496094,19.22686004638672,40.98806857359388
T2/test/1,T2,9,22.59882164001465,14.133692741394043,22.70500373840332,24.187232971191406,22.53456687927246,48.154066785945815
T2/test/10,T2,9,21.333749771118164,12.653341293334961,21.49533462524414,22.963130950927734,21.241729736328125,45.34095059760196
T2/test/11,T2,9,19.777103424072266,10.640616416931152,19.885372161865234,21.442230224609375,19.621118545532227,41.76771592483339
T2/test/12,T2,9,19.365184783935547,10.28877067565918,19.548280715942383,21.150535583496094,19.22686004638672,40.98806857359388
T2/test/13,T2,9,20.775712966918945,11.87094497680664,20.906030654907227,22.43415641784668,20.691951751708984,44.05746183276516
T2/test/14,T2,9,19.365184783935547,10.288769721984863,19.548280715942383,21.150535583496094,19.22686004638672,40.988068334203824
T2/test/15,T2,9,19.365184783935547,10.288769721984863,19.548280715942383,21.150535583496094,19.22686004638672,40.988068334203824
T2/test/16,T2,9,21.333749771118164,12.653341293334961,21.49533462524414,22.963130950927734,21.241729736328125,45.34095059760196
T2/test/17,T2,9,19.777103424072266,10.640616416931152,19.885372161865234,21.442230224609375,19.621118545532227,41.76771592483339
T2/test/18,T2,9,22.59882164001465,14.13369369506836,22.70500373840332,24.187232971191406,22.53456687927246,48.15406706585863
T2/test/19,T2,9,19.67169761657715,10.665292739868164,19.83098793029785,21.314634323120117,19.46377944946289,41.558929069724776
T2/test/2,T2,9,22.59882164001465,14.13369369506836,22.70500373840332,24.187232971191406,22.53456687927246,48.15406706585863
T2/test/20,T2,9,21.333749771118164,12.653341293334961,21.49533462524414,22.963130950927734,21.241729736328125,45.34095059760196
T2/test/21,T2,9,20.775712966918945,11.87094497680664,20.906030654907227,22.43415641784668,20.691951751708984,44.05746183276516
T2/test/22,T2,9,19.777103424072266,10.640616416931152,19.885372161865234,21.442230224609375,19.621118545532227,41.76771592483339
T2/test/23,T2,9,22.59882164001465,14.13369369506836,22.70500373840332,24.187232971191406,22.53456687927246,48.15406706585863
T2/test/24,T2,9,22.59882164001465,14.133692741394043,22.70500373840332,24.187232971191406,22.53456687927246,48.154066785945815
T2/test/25,T2,9,19.67169761657715,10.665292739868164,19.83098793029785,21.314634323120117,19.46377944946289,41.558929069724776
T2/test/26,T2,9,21.333749771118164,12.653341293334961,21.49533462524414,22.963130950927734,21.241729736328125,45.34095059760196
T2/test/27,T2,9,19.365184783935547,10.28877067565918,19.548280715942383,21.150535583496094,19.22686004638672,40.98806857359388
T2/test/28,T2,9,19.365184783935547,10.288769721984863,19.548280715942383,21.150535583496094,19.22686004638672,40.988068334203824
T2/test/29,T2,9,20.775712966918945,11.87094497680664,20.906030654907227,22.43415641784668,20.691951751708984,44.05746183276516
T2/test/3,T2,9,19.67169761657715,10.665292739868164,19.83098793029785,21.314634323120117,19.46377944946289,41.558929069724776
T2/test/4,T2,9,21.333749771118164,12.653341293334961,21.49533462524414,22.963130950927734,21.241729736328125,45.34095059760196
T2/test/5,T2,9,19.365184783935547,10.288769721984863,19.548280715942383,21.150535583496094,19.22686004638672,40.988068334203824
T2/test/6,T2,9,19.365184783935547,10.288769721984863,19.548280715942383,21.150535583496094,19.22686004638672,40.988068334203824
T2/test/7,T2,9,22.59882164001465,14.13369369506836,22.70500373840332,24.187232971191406,22.53456687927246,48.15406706585863
T2/test/8,T2,9,20.775712966918945,11.87094497680664,20.906030654907227,22.43415641784668,20.691951751708984,44.05746183276516
T2/test/9,T2,9,19.777103424072266,10.640616416931152,19.885372161865234,21.442230224609375,19.621118545532227,41.76771592483339
T3/test/0,T3,9,19.8206729888916,10.799956321716309,19.928728103637695,21.494550704956055,19.639970779418945,41.88551659388521
T3/test/1,T3,9,21.083332061767578,12.429327964782715,21.227672576904297,22.726531982421875,21.00865936279297,44.80477867019381
T3/test/10,T3,9,20.93836784362793,12.181586265563965,21.07880973815918,22.59966468811035,20.83032989501953,44.4496344127635
T3/test/11,T3,9,19.129348754882812,9.906172752380371,19.389846801757812,20.911113739013672,19.033185958862305,40.4915700724506
T3/test/12,T3,9,19.8206729888916,10.799956321716309,19.928728103637695,21.494550704956055,19.639970779418945,41.88551659388521
T3/test/13,T3,9,19.104625701904297,9.987870216369629,19.334102630615234,20.877004623413086,19.03229331970215,40.455275431682075
T3/test/14,T3,9,19.8206729888916,10.799955368041992,19.928728103637695,21.494550704956055,19.639970779418945,41.885516347985394
T3/test/15,T3,9,19.8206729888916,10.799956321716309,19.928728103637695,21.494550704956055,19.639970779418945,41.88551659388521
T3/test/16,T3,9,20.93836784362793,12.181586265563965,21.07880973815918,22.59966468811035,20.83032989501953,44.4496344127635
T3/test/17,T3,9,19.129348754882812,9.906172752380371,19.389846801757812,20.911113739013672,19.033185958862305,40.4915700724506
T3/test/18,T3,9,21.083332061767578,12.429327011108398,21.227672576904297,22.726531982421875,21.00865936279297,44.804778405634295
T3/test/19,T3,9,21.339323043823242,12.723551750183105,21.52530288696289,23.032089233398438,21.32971954345703,45.45358304624056
T3/test/2,T3,9,21.083332061767578,12.429327964782715,21.227672576904297,22.726531982421875,21.00865936279297,44.80477867019381
T3/test/20,T3,9,20.93836784362793,12.181586265563965,21.07880973815918,22.59966468811035,20.83032989501953,44.4496344127635
T3/test/21,T3,9,19.104625701904297,9.987870216369629,19.334102630615234,20.877004623413086,19.03229331970215,40.455275431682075
T3/test/22,T3,9,19.129348754882812,9.906172752380371,19.389846801757812,20.911113739013672,19.033185958862305,40.4915700724506
T3/test/23,T3,9,21.083332061767578,12.429327964782715,21.227672576904297,22.726531982421875,21.00865936279297,44.80477867019381
T3/test/24,T3,9,21.083332061767578,12.429327964782715,21.227672576904297,22.726531982421875,21.00865936279297,44.80477867019381
T3/test/25,T3,9,21.339323043823242,12.723551750183105,21.52530288696289,23.032089233398438,21.32971954345703,45.45358304624056
T3/test/26,T3,9,20.93836784362793,12.181586265563965,21.07880973815918,22.59966468811035,20.83032989501953,44.4496344127635
T3/test/27,T3,9,19.8206729888916,10.799956321716309,19.928728103637695,21.494550704956055,19.639970779418945,41.88551659388521
T3/test/28,T3,9,19.8206729888916,10.799955368041992,19.928728103637695,21.494550704956055,19.639970779418945,41.885516347985394
T3/test/29,T3,9,19.104625701904297,9.987870216369629,19.334102630615234,20.877004623413086,19.03229331970215,40.455275431682075
T3/test/3,T3,9,21.339323043823242,12.723551750183105,21.52530288696289,23.032089233398438,21.32971954345703,45.45358304624056
T3/test/4,T3,9,20.93836784362793,12.181586265563965,21.07880973815918,22.59966468811035,20.83032989501953,44.4496344127635
T3/test/5,T3,9,19.8206729888916,10.799955368041992,19.928728103637695,21.494550704956055,19.639970779418945,41.885516347985394
T3/test/6,T3,9,19.8206729888916,10.799955368041992,19.928728103637695,21.494550704956055,19.639970779418945,41.885516347985394
T3/test/7,T3,9,21.083332061767578,12.429327011108398,21.227672576904297,22.726531982421875,21.00865936279297,44.804778405634295
